ID,SCH_ID,조사동의여부,개인정보동의여부,성별,Q1,Q2,Q3,Q4A1,Q4A2,Q4A3,Q4A4,Q4A5,Q5A1,Q5A2,Q5A3,Q5A4,Q5A5,Q5A6,Q5A7,Q6M1,Q6M2,Q6_OTHERS,Q6_1M1,Q6_1M2,Q6_1_OTHERS,Q7A1,Q7A2,Q7A3,Q7A4,Q7A5,Q7A6,Q7A7,Q8A1,Q8A2,Q8A3,Q9,Q10A1,Q10A2,Q10A3,Q10A4,Q10A5,Q10A6,Q10A7,Q10A8,Q10A9,Q10A10,Q10A11,Q10A12,Q10A13,Q10A14,Q10A15,Q10A16,Q10A17,Q10A18,Q10A19,Q10A20,Q11M1,Q11M2,Q11_OTHERS,Q12M1,Q12M2,Q12M3,Q12M4,Q12M5,Q12M6,Q12M7,Q12M8,Q12M9,Q12M10,Q12M11,Q12M12,Q12M13,Q12_1,Q12_1_OTHERS,DM1,DM2,DM3,DM4,DM9,wgt_a,wgt_b
255003.0,2550.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,6.0,,2.0,1.0,,4.0,1.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,5.0,,5.0,9.0,10.0,12.0,,,,,,,,,,2.0,,2.0,3.0,7.0,2.0,3.0,736.8052039535152,0.6316285986789201
255004.0,2550.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,6.0,,1.0,2.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,8.0,7.0,,5.0,8.0,9.0,10.0,,,,,,,,,,1.0,,2.0,3.0,7.0,2.0,3.0,736.8052039535152,0.6316285986789201
255005.0,2550.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,5.0,,1.0,2.0,,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,,1.0,2.0,,,,,,,,,,,,4.0,,2.0,3.0,7.0,2.0,3.0,736.8052039535152,0.6316285986789201
255006.0,2550.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,5.0,,1.0,2.0,,5.0,4.0,4.0,3.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,6.0,8.0,,5.0,8.0,9.0,10.0,,,,,,,,,,3.0,,2.0,3.0,7.0,2.0,3.0,736.8052039535152,0.6316285986789201
255007.0,2550.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,6.0,,1.0,2.0,,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,,10.0,,,,,,,,,,,,,4.0,,2.0,3.0,7.0,2.0,3.0,736.8052039535152,0.6316285986789201
255008.0,2550.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,,5.0,2.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,,4.0,7.0,,,,,,,,,,,,3.0,,2.0,3.0,7.0,2.0,3.0,736.8052039535152,0.6316285986789201
255009.0,2550.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,4.0,,1.0,2.0,,4.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,5.0,,2.0,5.0,,,,,,,,,,,,2.0,,2.0,3.0,7.0,2.0,3.0,736.8052039535152,0.6316285986789201
255010.0,2550.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,6.0,,2.0,1.0,,5.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,8.0,6.0,,5.0,9.0,10.0,,,,,,,,,,,1.0,,2.0,3.0,7.0,2.0,3.0,736.8052039535152,0.6316285986789201
255011.0,2550.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,,2.0,1.0,,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,,2.0,9.0,10.0,,,,,,,,,,,3.0,,2.0,3.0,7.0,2.0,3.0,736.8052039535152,0.6316285986789201
255012.0,2550.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,5.0,,1.0,3.0,,3.0,2.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,6.0,8.0,,9.0,10.0,,,,,,,,,,,,4.0,,2.0,3.0,7.0,2.0,3.0,736.8052039535152,0.6316285986789201
255013.0,2550.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,6.0,2.0,,2.0,1.0,,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,8.0,6.0,,1.0,2.0,3.0,8.0,9.0,10.0,,,,,,,,4.0,,2.0,3.0,7.0,2.0,3.0,736.8052039535152,0.6316285986789201
255014.0,2550.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,,1.0,2.0,,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,6.0,8.0,,2.0,5.0,,,,,,,,,,,,2.0,,2.0,3.0,7.0,2.0,3.0,736.8052039535152,0.6316285986789201
255015.0,2550.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,3.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,,1.0,2.0,,4.0,1.0,5.0,1.0,4.0,1.0,2.0,5.0,2.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,,1.0,2.0,9.0,,,,,,,,,,,2.0,,2.0,3.0,7.0,2.0,3.0,736.8052039535152,0.6316285986789201
255016.0,2550.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,5.0,2.0,,1.0,5.0,,4.0,3.0,5.0,2.0,4.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,8.0,2.0,,3.0,5.0,10.0,,,,,,,,,,,4.0,,2.0,3.0,7.0,2.0,3.0,736.8052039535152,0.6316285986789201
255017.0,2550.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,,1.0,2.0,,4.0,4.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,2.0,5.0,3.0,4.0,8.0,1.0,,2.0,4.0,5.0,8.0,9.0,10.0,,,,,,,,2.0,,2.0,3.0,7.0,2.0,3.0,736.8052039535152,0.6316285986789201
255018.0,2550.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,,2.0,1.0,,4.0,4.0,5.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0,1.0,1.0,6.0,,5.0,9.0,10.0,,,,,,,,,,,1.0,,2.0,3.0,7.0,2.0,3.0,736.8052039535152,0.6316285986789201
255019.0,2550.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,5.0,,1.0,5.0,,4.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,6.0,4.0,,1.0,2.0,8.0,9.0,10.0,,,,,,,,,2.0,,2.0,3.0,7.0,2.0,3.0,736.8052039535152,0.6316285986789201
255020.0,2550.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,,1.0,2.0,,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,,1.0,2.0,3.0,4.0,9.0,,,,,,,,,3.0,,2.0,3.0,7.0,2.0,3.0,736.8052039535152,0.6316285986789201
255021.0,2550.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,,1.0,2.0,,5.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,3.0,8.0,7.0,,2.0,3.0,5.0,9.0,10.0,,,,,,,,,2.0,,2.0,3.0,7.0,2.0,3.0,736.8052039535152,0.6316285986789201
255022.0,2550.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,7.0,,1.0,2.0,,4.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,7.0,4.0,,2.0,5.0,9.0,10.0,,,,,,,,,,2.0,,1.0,3.0,7.0,2.0,3.0,608.8514408356988,0.5219398292997889
255023.0,2550.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,3.0,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,,5.0,8.0,11.0,,,,,,,,,,,3.0,,1.0,3.0,7.0,2.0,3.0,608.8514408356988,0.5219398292997889
255024.0,2550.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,,1.0,3.0,,3.0,3.0,2.0,3.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,,5.0,9.0,10.0,11.0,,,,,,,,,,1.0,,1.0,3.0,7.0,2.0,3.0,608.8514408356988,0.5219398292997889
255025.0,2550.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,6.0,,2.0,1.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,,1.0,2.0,3.0,4.0,5.0,9.0,10.0,,,,,,,3.0,,1.0,3.0,7.0,2.0,3.0,608.8514408356988,0.5219398292997889
255026.0,2550.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,8.0,학교,1.0,6.0,인터넷,5.0,5.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,8.0,2.0,,3.0,,,,,,,,,,,,,4.0,,1.0,3.0,7.0,2.0,3.0,608.8514408356988,0.5219398292997889
255027.0,2550.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,6.0,,2.0,1.0,,5.0,5.0,5.0,4.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,8.0,,9.0,,,,,,,,,,,,,5.0,공부하느라 바빠서,1.0,3.0,7.0,2.0,3.0,608.8514408356988,0.5219398292997889
255028.0,2550.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,6.0,,2.0,1.0,,4.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,7.0,6.0,,5.0,9.0,10.0,,,,,,,,,,,3.0,,1.0,3.0,7.0,2.0,3.0,608.8514408356988,0.5219398292997889
255029.0,2550.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,6.0,,1.0,2.0,,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,8.0,7.0,,2.0,10.0,,,,,,,,,,,,2.0,,1.0,3.0,7.0,2.0,3.0,608.8514408356988,0.5219398292997889
255030.0,2550.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,6.0,,1.0,2.0,,4.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,7.0,,2.0,5.0,9.0,10.0,,,,,,,,,,2.0,,1.0,3.0,7.0,2.0,3.0,608.8514408356988,0.5219398292997889
255031.0,2550.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,,3.0,2.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,,13.0,,,,,,,,,,,,,,,1.0,3.0,7.0,2.0,3.0,608.8514408356988,0.5219398292997889
255032.0,2550.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,6.0,,1.0,2.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,,1.0,,,,,,,,,,,,,1.0,,1.0,3.0,7.0,2.0,3.0,608.8514408356988,0.5219398292997889
255033.0,2550.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,,1.0,2.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,,1.0,2.0,5.0,9.0,10.0,12.0,,,,,,,,3.0,,1.0,3.0,7.0,2.0,3.0,608.8514408356988,0.5219398292997889
255034.0,2550.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,,1.0,2.0,,2.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,5.0,,1.0,2.0,5.0,9.0,10.0,,,,,,,,,3.0,,1.0,3.0,7.0,2.0,3.0,608.8514408356988,0.5219398292997889
255035.0,2550.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,3.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,,1.0,2.0,,5.0,2.0,3.0,4.0,3.0,1.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,7.0,8.0,,2.0,5.0,9.0,10.0,,,,,,,,,,4.0,,1.0,3.0,7.0,2.0,3.0,608.8514408356988,0.5219398292997889
255101.0,2551.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,,1.0,2.0,,2.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,6.0,7.0,,2.0,4.0,5.0,7.0,9.0,10.0,,,,,,,,5.0,기후변화 관련된 활동을 시키려면 교육시간에 해야할것 같다,1.0,3.0,8.0,2.0,1.0,1407.7434820940489,1.206792566235112
255102.0,2551.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,1.0,3.0,8.0,2.0,1.0,1407.7434820940489,1.206792566235112
255103.0,2551.0,1.0,1.0,1.0,,,,3.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,,1.0,2.0,,5.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,,2.0,3.0,4.0,,,,,,,,,,,3.0,,1.0,3.0,8.0,2.0,1.0,1407.7434820940489,1.206792566235112
255104.0,2551.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,,1.0,2.0,,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,,5.0,10.0,,,,,,,,,,,,1.0,,1.0,3.0,8.0,2.0,1.0,1407.7434820940489,1.206792566235112
255105.0,2551.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,5.0,,,1.0,2.0,,3.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,,2.0,4.0,9.0,10.0,,,,,,,,,,3.0,,1.0,3.0,8.0,2.0,1.0,1407.7434820940489,1.206792566235112
255106.0,2551.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,,1.0,2.0,,4.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,,1.0,2.0,3.0,5.0,8.0,9.0,10.0,11.0,12.0,,,,,,,1.0,3.0,8.0,2.0,1.0,1407.7434820940489,1.206792566235112
255107.0,2551.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,,1.0,2.0,,4.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,1.0,,1.0,2.0,5.0,9.0,10.0,,,,,,,,,2.0,,1.0,3.0,8.0,2.0,1.0,1407.7434820940489,1.206792566235112
255108.0,2551.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,,3.0,1.0,,4.0,3.0,5.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,8.0,,2.0,5.0,6.0,8.0,9.0,10.0,12.0,,,,,,,4.0,,1.0,3.0,8.0,2.0,1.0,1407.7434820940489,1.206792566235112
255109.0,2551.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,,2.0,1.0,,4.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,8.0,2.0,,2.0,3.0,5.0,9.0,,,,,,,,,,1.0,,1.0,3.0,8.0,2.0,1.0,1407.7434820940489,1.206792566235112
255110.0,2551.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,,2.0,1.0,,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,1.0,,2.0,9.0,10.0,12.0,,,,,,,,,,3.0,,1.0,3.0,8.0,2.0,1.0,1407.7434820940489,1.206792566235112
255111.0,2551.0,1.0,1.0,1.0,1.0,2.0,,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,,2.0,1.0,,2.0,4.0,3.0,3.0,1.0,3.0,1.0,4.0,1.0,4.0,3.0,2.0,1.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0,4.0,6.0,,1.0,2.0,5.0,7.0,9.0,10.0,,,,,,,,3.0,,1.0,3.0,8.0,2.0,1.0,1407.7434820940489,1.206792566235112
255112.0,2551.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,,1.0,2.0,,5.0,3.0,4.0,1.0,2.0,1.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,,1.0,2.0,3.0,4.0,5.0,8.0,9.0,10.0,11.0,12.0,,,,4.0,,1.0,3.0,8.0,2.0,1.0,1407.7434820940489,1.206792566235112
